2025-12-25 11:08:43 [INFO    ]: Starting TShark worker. (main.py:112)
2025-12-25 11:08:43 [INFO    ]: TShark process started successfully. (main.py:121)
2025-12-25 11:08:44 [INFO    ]: Flushing buffers... (main.py:90)
2025-12-25 11:08:45 [INFO    ]: Buffers flushed successfully. (main.py:97)
2025-12-25 11:08:45 [INFO    ]:          92033 function calls (91179 primitive calls) in 0.498 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        8    0.000    0.000    0.000    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydev_bundle/pydev_is_thread_alive.py:14(is_thread_alive)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.13/logging/__init__.py:455(usesTime)
        2    0.000    0.000    0.000    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_daemon_thread.py:36(py_db)
        6    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/posixpath.py:117(splitext)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/logging/__init__.py:167(<lambda>)
        3    0.000    0.000    0.000    0.000 {method 'cursor' of 'sqlite3.Connection' objects}
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.13/posixpath.py:53(normcase)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/logging/__init__.py:129(getLevelName)
       12    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/threading.py:631(clear)
        6    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.13/logging/__init__.py:391(getMessage)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/genericpath.py:157(_splitext)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/threading.py:1096(name)
        8    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.13/logging/__init__.py:840(filter)
        4    0.000    0.000    0.000    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/pydevd.py:1622(check_output_redirect)
        6    0.000    0.000    0.000    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_constants.py:668(get_thread_id)
        2    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
        2    0.000    0.000    0.000    0.000 {built-in method time.time_ns}
        3    0.000    0.000    0.000    0.000 {method '__exit__' of 'sqlite3.Connection' objects}
        6    0.000    0.000    0.000    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_constants.py:702(__enter__)
        2    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        2    0.000    0.000    0.000    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_constants.py:648(get_current_thread_id)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/logging/__init__.py:1765(isEnabledFor)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/threading.py:1147(daemon)
        6    0.000    0.000    0.000    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_constants.py:705(__exit__)
        2    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}


 (main.py:58)
2025-12-25 11:08:46 [INFO    ]: Flushing buffers... (main.py:90)
2025-12-25 11:08:47 [INFO    ]: Buffers flushed successfully. (main.py:97)
2025-12-25 11:08:47 [INFO    ]:          265089 function calls (262265 primitive calls) in 1.291 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  331/329    0.020    0.000    2.090    0.006 /home/kali/PycharmProjects/tShark/wifi_monitor.py:306(update_tree)
      329    0.015    0.000    1.865    0.006 /home/kali/PycharmProjects/tShark/wifi_monitor.py:324(refresh_status)
      329    0.006    0.000    0.863    0.003 /home/kali/PycharmProjects/tShark/utils.py:248(get_wlan_mode)
      329    0.011    0.000    0.851    0.003 /usr/lib/python3.13/subprocess.py:512(run)
      329    0.025    0.000    0.496    0.002 /usr/lib/python3.13/subprocess.py:817(__init__)
      2/1    0.001    0.001    0.446    0.446 /home/kali/PycharmProjects/tShark/main.py:88(flush_buffers)
      329    0.005    0.000    0.351    0.001 /usr/lib/python3.13/subprocess.py:1178(communicate)
      329    0.031    0.000    0.337    0.001 /usr/lib/python3.13/subprocess.py:2075(_communicate)
  664/328    0.018    0.000    0.271    0.001 /usr/lib/python3.13/queue.py:177(get)
      665    0.007    0.000    0.232    0.000 /usr/lib/python3.13/selectors.py:385(select)
      665    0.222    0.000    0.222    0.000 {method 'poll' of 'select.poll' objects}
      987    0.002    0.000    0.171    0.000 {built-in method builtins.next}
      329    0.004    0.000    0.168    0.001 /home/kali/PycharmProjects/tShark/wifi_monitor.py:310(<genexpr>)
     1703    0.003    0.000    0.164    0.000 /usr/lib/python3.13/tkinter/ttk.py:1354(item)
     1703    0.008    0.000    0.161    0.000 /usr/lib/python3.13/tkinter/ttk.py:279(_val_or_dict)
      329    0.012    0.000    0.147    0.000 /usr/lib/python3.13/subprocess.py:1808(_execute_child)
     4990    0.130    0.000    0.130    0.000 {method 'call' of '_tkinter.tkapp' objects}
     1703    0.016    0.000    0.126    0.000 /usr/lib/python3.13/tkinter/__init__.py:131(_splitdict)
      329    0.020    0.000    0.110    0.000 /usr/lib/python3.13/os.py:657(get_exec_path)
     8515    0.016    0.000    0.109    0.000 /usr/lib/python3.13/tkinter/ttk.py:313(_tclobj_to_py)
      329    0.004    0.000    0.096    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydev_bundle/pydev_monkey.py:867(new_fork_exec)
  340/339    0.009    0.000    0.090    0.000 /usr/lib/python3.13/threading.py:327(wait)
    11805    0.089    0.000    0.089    0.000 /usr/lib/python3.13/tkinter/ttk.py:295(_convert_stringval)
      329    0.004    0.000    0.075    0.000 /usr/lib/python3.13/tkinter/__init__.py:851(after)
      329    0.068    0.000    0.072    0.000 {built-in method _posixsubprocess.fork_exec}
      658    0.052    0.000    0.063    0.000 /usr/lib/python3.13/os.py:712(__getitem__)
      329    0.004    0.000    0.054    0.000 /home/kali/PycharmProjects/tShark/wifi_monitor.py:369(set_button_properties)
      329    0.001    0.000    0.049    0.000 /usr/lib/python3.13/tkinter/__init__.py:1818(configure)
     7238    0.009    0.000    0.048    0.000 /usr/lib/python3.13/subprocess.py:1897(<genexpr>)
      329    0.004    0.000    0.048    0.000 /usr/lib/python3.13/tkinter/__init__.py:1805(_configure)
      329    0.036    0.000    0.045    0.000 /usr/lib/python3.13/tkinter/__init__.py:1686(_register)
      329    0.002    0.000    0.033    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydev_bundle/pydev_monkey.py:976(send_process_created_message)
      329    0.002    0.000    0.030    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/pydevd.py:2020(send_process_created_message)
      329    0.002    0.000    0.030    0.000 /usr/lib/python3.13/tkinter/__init__.py:4021(replace)
      329    0.007    0.000    0.030    0.000 /usr/lib/python3.13/subprocess.py:1704(_get_handles)
      329    0.029    0.000    0.029    0.000 {built-in method time.sleep}
      495    0.005    0.000    0.028    0.000 /usr/lib/python3.13/queue.py:137(put)
      329    0.001    0.000    0.028    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_comm.py:377(add_command)
     6909    0.015    0.000    0.026    0.000 /usr/lib/python3.13/posixpath.py:72(join)
      329    0.008    0.000    0.025    0.000 /usr/lib/python3.13/subprocess.py:1298(_close_pipe_fds)
     1153    0.003    0.000    0.022    0.000 /usr/lib/python3.13/threading.py:398(notify)
      329    0.002    0.000    0.019    0.000 /usr/lib/python3.13/warnings.py:170(simplefilter)
      658    0.003    0.000    0.019    0.000 /usr/lib/python3.13/selectors.py:340(register)
      658    0.017    0.000    0.017    0.000 {built-in method _io.open}
      329    0.014    0.000    0.017    0.000 /usr/lib/python3.13/warnings.py:188(_add_filter)
      329    0.004    0.000    0.016    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydev_bundle/pydev_monkey.py:366(patch_args)
      668    0.016    0.000    0.016    0.000 {method 'release' of '_thread.lock' objects}
      987    0.001    0.000    0.016    0.000 /usr/lib/python3.13/subprocess.py:1275(wait)
      987    0.004    0.000    0.015    0.000 /usr/lib/python3.13/subprocess.py:2034(_wait)
      658    0.007    0.000    0.015    0.000 /usr/lib/python3.13/selectors.py:238(register)
     7238    0.009    0.000    0.014    0.000 /usr/lib/python3.13/os.py:844(fsencode)
    24953    0.010    0.000    0.012    0.000 {built-in method builtins.isinstance}
     1968    0.002    0.000    0.012    0.000 /usr/lib/python3.13/tkinter/ttk.py:1437(set)
     1316    0.011    0.000    0.011    0.000 {method 'close' of '_io.TextIOWrapper' objects}
      987    0.011    0.000    0.011    0.000 {built-in method posix.pipe}
      658    0.010    0.000    0.010    0.000 /usr/lib/python3.13/os.py:794(encode)
      329    0.004    0.000    0.010    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydev_bundle/pydev_monkey.py:277(is_python)
      658    0.003    0.000    0.009    0.000 /usr/lib/python3.13/selectors.py:351(unregister)
     1316    0.002    0.000    0.009    0.000 /usr/lib/python3.13/selectors.py:219(_fileobj_lookup)
     1316    0.009    0.000    0.009    0.000 {built-in method posix.read}
      329    0.001    0.000    0.009    0.000 /usr/lib/python3.13/subprocess.py:2021(_try_wait)
     1316    0.009    0.000    0.009    0.000 {built-in method posix.close}
      329    0.007    0.000    0.008    0.000 /usr/lib/python3.13/contextlib.py:145(__exit__)
      658    0.006    0.000    0.008    0.000 /usr/lib/python3.13/contextlib.py:534(callback)
      329    0.008    0.000    0.008    0.000 {built-in method posix.waitpid}
      329    0.001    0.000    0.008    0.000 /usr/lib/python3.13/tkinter/ttk.py:1200(get_children)
     1316    0.003    0.000    0.007    0.000 /usr/lib/python3.13/selectors.py:21(_fileobj_to_fd)
      329    0.005    0.000    0.007    0.000 /usr/lib/python3.13/contextlib.py:571(__exit__)
      658    0.004    0.000    0.007    0.000 /usr/lib/python3.13/posixpath.py:176(dirname)
     7898    0.004    0.000    0.006    0.000 /usr/lib/python3.13/posixpath.py:42(_get_sep)
       13    0.000    0.000    0.006    0.000 /usr/lib/python3.13/threading.py:641(wait)
      329    0.005    0.000    0.006    0.000 /usr/lib/python3.13/tkinter/__init__.py:1641(_options)
      329    0.001    0.000    0.006    0.000 /usr/lib/python3.13/_collections_abc.py:808(get)
      658    0.002    0.000    0.006    0.000 /usr/lib/python3.13/tkinter/__init__.py:109(_cnfmerge)
      658    0.001    0.000    0.006    0.000 /usr/lib/python3.13/selectors.py:251(unregister)
      329    0.003    0.000    0.005    0.000 /usr/lib/python3.13/selectors.py:336(__init__)
    22053    0.005    0.000    0.005    0.000 {built-in method posix.fspath}
     1704    0.003    0.000    0.005    0.000 /usr/lib/python3.13/tkinter/ttk.py:42(_format_optdict)
      658    0.002    0.000    0.004    0.000 /usr/lib/python3.13/subprocess.py:1098(_translate_newlines)
     3167    0.004    0.000    0.004    0.000 {built-in method builtins.getattr}
      329    0.002    0.000    0.004    0.000 /usr/lib/python3.13/subprocess.py:367(_text_encoding)
     1665    0.004    0.000    0.004    0.000 {method 'split' of 'str' objects}
      329    0.002    0.000    0.004    0.000 /usr/lib/python3.13/contextlib.py:303(helper)
     7733    0.003    0.000    0.003    0.000 {method 'encode' of 'str' objects}
     1316    0.003    0.000    0.003    0.000 {method 'fileno' of '_io.TextIOWrapper' objects}
      329    0.003    0.000    0.003    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_utils.py:248(notify_about_gevent_if_needed)
      329    0.001    0.000    0.003    0.000 {built-in method builtins.sum}
      166    0.003    0.000    0.003    0.000 /home/kali/PycharmProjects/tShark/wifi_monitor.py:410(debug_status)
      329    0.003    0.000    0.003    0.000 {method 'createcommand' of '_tkinter.tkapp' objects}
      329    0.002    0.000    0.003    0.000 /usr/lib/python3.13/subprocess.py:1105(__exit__)
     7811    0.003    0.000    0.003    0.000 {built-in method builtins.len}
     8687    0.003    0.000    0.003    0.000 {built-in method builtins.hasattr}
      658    0.003    0.000    0.003    0.000 /usr/lib/python3.13/codecs.py:312(__init__)
      329    0.001    0.000    0.003    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydev_bundle/pydev_monkey.py:42(_get_apply_arg_patching)
      166    0.001    0.000    0.003    0.000 /home/kali/PycharmProjects/tShark/utils.py:125(parse_time_epoch)
      329    0.003    0.000    0.003    0.000 {built-in method _locale.getencoding}
      329    0.002    0.000    0.003    0.000 /usr/lib/python3.13/warnings.py:488(__enter__)
      183    0.001    0.000    0.003    0.000 /home/kali/PycharmProjects/tShark/utils.py:30(normalize_mac)
      329    0.003    0.000    0.003    0.000 /home/kali/PycharmProjects/tShark/wifi_monitor.py:326(<genexpr>)
      658    0.002    0.000    0.003    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydev_bundle/pydev_monkey.py:249(_get_str_type_compatible)
      329    0.003    0.000    0.003    0.000 {method 'remove' of 'list' objects}
     5435    0.002    0.000    0.002    0.000 {method 'append' of 'list' objects}
      329    0.002    0.000    0.002    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydev_bundle/pydev_monkey.py:294(remove_quotes_from_args)
     6909    0.002    0.000    0.002    0.000 {method 'startswith' of 'bytes' objects}
      329    0.001    0.000    0.002    0.000 /usr/lib/python3.13/selectors.py:206(__exit__)
     1494    0.001    0.000    0.002    0.000 /usr/lib/python3.13/threading.py:318(_is_owned)
     2362    0.002    0.000    0.002    0.000 {built-in method _tkinter._flatten}
      658    0.001    0.000    0.002    0.000 <string>:1(<lambda>)
      329    0.002    0.000    0.002    0.000 /usr/lib/python3.13/contextlib.py:108(__init__)
      329    0.001    0.000    0.002    0.000 /usr/lib/python3.13/abc.py:117(__instancecheck__)
      166    0.002    0.000    0.002    0.000 /home/kali/PycharmProjects/tShark/utils.py:135(decode_wlan_type_subtype)
      658    0.001    0.000    0.002    0.000 /usr/lib/python3.13/contextlib.py:481(_exit_wrapper)
     1181    0.001    0.000    0.002    0.000 /usr/lib/python3.13/threading.py:303(__enter__)
      987    0.002    0.000    0.002    0.000 {method 'decode' of 'bytes' objects}
     1181    0.001    0.000    0.002    0.000 /usr/lib/python3.13/threading.py:306(__exit__)
      167    0.000    0.000    0.002    0.000 /usr/lib/python3.13/re/__init__.py:183(sub)
      329    0.001    0.000    0.002    0.000 /usr/lib/python3.13/selectors.py:213(__init__)
     2810    0.002    0.000    0.002    0.000 {method 'get' of 'dict' objects}
     6909    0.002    0.000    0.002    0.000 {method 'endswith' of 'bytes' objects}
      329    0.001    0.000    0.002    0.000 /usr/lib/python3.13/selectors.py:272(close)
      329    0.001    0.000    0.001    0.000 {built-in method _abc._abc_instancecheck}
     1329    0.001    0.000    0.001    0.000 /usr/lib/python3.13/queue.py:266(_qsize)
      330    0.001    0.000    0.001    0.000 {method 'update' of 'dict' objects}
      994    0.001    0.000    0.001    0.000 /usr/lib/python3.13/selectors.py:66(__len__)
      329    0.001    0.000    0.001    0.000 /usr/lib/python3.13/warnings.py:509(__exit__)
      329    0.001    0.000    0.001    0.000 /usr/lib/python3.13/subprocess.py:1978(_handle_exitstatus)
      331    0.001    0.000    0.001    0.000 /usr/lib/python3.13/posixpath.py:166(basename)
      329    0.001    0.000    0.001    0.000 {built-in method builtins.sorted}
      166    0.000    0.000    0.001    0.000 /home/kali/PycharmProjects/tShark/main.py:29(cached_lookup_vendor_db)
      329    0.001    0.000    0.001    0.000 /usr/lib/python3.13/contextlib.py:136(__enter__)
     2363    0.001    0.000    0.001    0.000 {method '__exit__' of '_thread.lock' objects}
      658    0.001    0.000    0.001    0.000 {built-in method __new__ of type object at 0x9f3a38}
      993    0.001    0.000    0.001    0.000 {method 'find' of 'str' objects}
      658    0.001    0.000    0.001    0.000 /usr/lib/python3.13/contextlib.py:552(_push_exit_callback)
      329    0.000    0.000    0.001    0.000 /usr/lib/python3.13/os.py:798(decode)
        2    0.000    0.000    0.001    0.001 /usr/lib/python3.13/logging/__init__.py:1510(info)
     1319    0.001    0.000    0.001    0.000 {method 'replace' of 'str' objects}
        2    0.000    0.000    0.001    0.001 /usr/lib/python3.13/logging/__init__.py:1641(_log)
        7    0.000    0.000    0.001    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/pydevd.py:1768(process_internal_commands)
      329    0.001    0.000    0.001    0.000 /usr/lib/python3.13/subprocess.py:1249(poll)
      329    0.001    0.000    0.001    0.000 /usr/lib/python3.13/contextlib.py:485(__init__)
      495    0.001    0.000    0.001    0.000 /usr/lib/python3.13/queue.py:270(_put)
     2033    0.001    0.000    0.001    0.000 {method 'items' of 'dict' objects}
     1660    0.001    0.000    0.001    0.000 {method 'append' of 'collections.deque' objects}
      658    0.001    0.000    0.001    0.000 /usr/lib/python3.13/contextlib.py:479(_create_cb_wrapper)
